,project,package,class,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
679,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,ServletEndpointFilter,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
680,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,WebEndpointDiscoverer,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",5,EXTRACT_INTERFACE,1
681,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,WebEndpointDiscovererTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
682,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,WebEndpointFilter,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
683,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,AuditEvent,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,EXTRACT_INTERFACE",6,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",7
684,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,AuditEventRepository,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,EXTRACT_INTERFACE,1
685,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,AuditEventTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
686,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,AuditEventsEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",5,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
687,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,AuditEventsEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
688,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,AuditEventsEndpointWebIntegrationTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
689,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,InMemoryAuditEventRepository,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",4
690,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.audit,InMemoryAuditEventRepositoryTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
691,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.availability,AvailabilityStateHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
692,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.availability,AvailabilityStateHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
693,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.availability,LivenessStateHealthIndicator,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,EXTRACT_INTERFACE,1
694,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.availability,LivenessStateHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
695,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.availability,ReadinessStateHealthIndicator,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,EXTRACT_INTERFACE,1
696,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.availability,ReadinessStateHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
697,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.beans,BeansEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
698,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.beans,BeansEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
699,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,CacheMetricsRegistrar,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",7,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",3
700,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,CacheMetricsRegistrarTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
701,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cache,CachesEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",22,"CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",9
702,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cache,CachesEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
703,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cache,CachesEndpointWebExtension,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
704,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cache,CachesEndpointWebIntegrationTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
705,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoker.cache,CachingOperationInvoker,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
706,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoker.cache,CachingOperationInvokerAdvisor,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
707,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoker.cache,CachingOperationInvokerAdvisorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
708,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoker.cache,CachingOperationInvokerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
709,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,CaffeineCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
710,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,CaffeineCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
711,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,EhCache2CacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
712,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,EhCache2CacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
713,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,HazelcastCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
714,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,HazelcastCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
715,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,JCacheCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
716,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,JCacheCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
717,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cache,NonUniqueCacheException,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
718,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,RedisCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
719,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,RedisCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
720,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,RedisCacheMetrics,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
721,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.cache,RedisCacheMetricsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
722,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraDriverHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
723,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraDriverHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
724,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraDriverReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
725,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraDriverReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
726,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
727,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
728,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
729,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.cassandra,CassandraReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
730,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,DefaultRestTemplateExchangeTagsProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
731,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,DefaultWebClientExchangeTagsProvider,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
732,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,DefaultWebClientExchangeTagsProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
733,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,MetricsClientHttpRequestInterceptor,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
734,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,MetricsRestTemplateCustomizer,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
735,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,MetricsRestTemplateCustomizerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
736,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientCustomizer,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
737,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientCustomizerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
738,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunction,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
739,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunctionTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
740,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,RestTemplateExchangeTags,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
741,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,RestTemplateExchangeTagsProvider,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
742,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.client,RestTemplateExchangeTagsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
743,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,WebClientExchangeTags,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
744,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,WebClientExchangeTagsProvider,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,EXTRACT_INTERFACE,1
745,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.metrics.web.reactive.client,WebClientExchangeTagsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
746,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.context,ShutdownEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",3
747,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.context,ShutdownEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
748,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoke.convert,ConversionServiceParameterValueMapper,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
749,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoke.convert,ConversionServiceParameterValueMapperTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
750,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoke.convert,IsoOffsetDateTimeConverter,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
751,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.invoke.convert,IsoOffsetDateTimeConverterTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
752,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.couchbase,CouchbaseHealth,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
753,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.couchbase,CouchbaseHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
754,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.couchbase,CouchbaseHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
755,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.couchbase,CouchbaseReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
756,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.couchbase,CouchbaseReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
757,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
758,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
759,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.elasticsearch,ElasticsearchRestHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
760,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.elasticsearch,ElasticsearchRestHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
761,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,AbstractExposableEndpoint,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",4
762,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,EndpointIdTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
763,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,EndpointsSupplier,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
764,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,InvalidEndpointRequestException,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
765,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,InvocationContext,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE",33,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",18
766,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,InvocationContextTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
767,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,OperationType,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",4
768,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,Sanitizer,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,EXTRACT_INTERFACE",15,"PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",4
769,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,SanitizerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
770,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint,SecurityContext,ExtractInterface,"CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",2,"CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
771,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.env,EnvironmentEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",11,"CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",8
772,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.env,EnvironmentEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
773,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.env,EnvironmentEndpointWebExtension,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
774,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.env,EnvironmentEndpointWebIntegrationTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
775,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.flyway,FlywayEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
776,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.flyway,FlywayEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
777,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.hazelcast,Hazelcast3HazelcastHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
778,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.hazelcast,HazelcastHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
779,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.hazelcast,HazelcastHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
780,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.health,AbstractReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
781,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.health,CompositeHealthContributorMapAdapter,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
782,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.health,CompositeHealthContributorReactiveAdapter,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
783,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.health,CompositeHealthContributorReactiveAdapterTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
784,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.health,CompositeHealthContributorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
