,project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
491,spring-boot-actuator,org.springframework.boot.actuate.management,PlainTextThreadDumpFormatter,writeStackTrace#QPrintWriter;QThreadInfo;QMonitorInfo,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
492,spring-boot-actuator,org.springframework.boot.actuate.management,PlainTextThreadDumpFormatter,writeStackTraceElement#QPrintWriter;QStackTraceElement;QThreadInfo;QListQMonitorInfo;Z,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
493,spring-boot-actuator,org.springframework.boot.actuate.management,PlainTextThreadDumpFormatter,writeThread#QPrintWriter;QThreadInfo,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
494,spring-boot-actuator,org.springframework.boot.actuate.management,ThreadDumpEndpointTests,awaitState#QThread;QState,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
495,spring-boot-actuator,org.springframework.boot.actuate.management,ThreadDumpEndpointTests,hexIdentityHashCode#QObject,InlineMethod,NA,0,INLINE_METHOD,1
496,spring-boot-actuator,org.springframework.boot.actuate.web.mappings,MappingsEndpointTests,contextMappings#QApplicationContext,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,NA,0
497,spring-boot-actuator,org.springframework.boot.actuate.metrics,MetricsEndpointTests,availableTagKeys#QMetricsEndpoint.MetricResponse,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",12,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
498,spring-boot-actuator,org.springframework.boot.actuate.metrics,MetricsEndpointTests,getCount#QMetricsEndpoint.MetricResponse,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",12,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
499,spring-boot-actuator,org.springframework.boot.actuate.neo4j,Neo4jHealthDetailsHandler,addHealthDetails#QBuilder;QString;QResultSummary,InlineMethod,MOVE_AND_INLINE_METHOD,1,INLINE_METHOD,1
500,spring-boot-actuator,org.springframework.boot.actuate.neo4j,Neo4jHealthIndicatorTests,mockDriver#QResultSummary;QString,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
501,spring-boot-actuator,org.springframework.boot.actuate.neo4j,Neo4jHealthIndicatorTests,mockStatementResult#QResultSummary;QString,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,"INLINE_METHOD,INLINE_METHOD",2
502,spring-boot-actuator,org.springframework.boot.actuate.neo4j,Neo4jReactiveHealthIndicator,runHealthCheckQuery#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
503,spring-boot-actuator,org.springframework.boot.actuate.neo4j,Neo4jReactiveHealthIndicatorTest,mockDriver#QResultSummary;QString,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE",2,INLINE_METHOD,1
504,spring-boot-actuator,org.springframework.boot.actuate.neo4j,Neo4jReactiveHealthIndicatorTest,mockStatementResult#QResultSummary;QString,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,"INLINE_METHOD,INLINE_METHOD",2
505,spring-boot-actuator,org.springframework.boot.actuate.neo4j,ResultSummaryMock,createResultSummary#QString;QString;QString,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",6,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
506,spring-boot-actuator,org.springframework.boot.actuate.metrics.export.prometheus,PrometheusPushGatewayManager,shutdown#QShutdownOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
507,spring-boot-actuator,org.springframework.boot.actuate.metrics.export.prometheus,PrometheusPushGatewayManagerTests,givenScheduleAtFixedRateWithReturnFuture#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
508,spring-boot-actuator,org.springframework.boot.actuate.context.properties,ConfigurationPropertiesReportEndpoint,applySerializationModifier#QObjectMapper,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
509,spring-boot-actuator,org.springframework.boot.actuate.context.properties,ConfigurationPropertiesReportEndpoint,configureObjectMapper#QObjectMapper,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
510,spring-boot-actuator,org.springframework.boot.actuate.context.properties,ConfigurationPropertiesReportEndpoint,extract#QApplicationContext,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
511,spring-boot-actuator,org.springframework.boot.actuate.context.properties,ConfigurationPropertiesReportEndpoint,getObjectMapper#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
512,spring-boot-actuator,org.springframework.boot.actuate.context.properties,ConfigurationPropertiesReportEndpoint,getQualifiedKey#QString;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
513,spring-boot-actuator,org.springframework.boot.actuate.r2dbc,ConnectionFactoryHealthIndicatorTests,createTestDatabase#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
514,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,AbstractWebFluxEndpointHandlerMapping,registerLinksMapping#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
515,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMapping,withEndpointMappedPatterns#QExposableControllerEndpoint;QRequestMappingInfo,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
516,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMapping,withNewPatterns#QRequestMappingInfo;QPathPattern,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
517,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,createMapping#QString;QExposableControllerEndpoint,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
518,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,exchange#QHttpMethod;QString,InlineMethod,NA,0,INLINE_METHOD,1
519,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,firstEndpoint#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
520,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,getHandler#QControllerEndpointHandlerMapping;QHttpMethod;QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
521,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,handlerOf#QObject;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",12,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
522,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,mockEndpoint#QEndpointId;QObject,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
523,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,pathlessEndpoint#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
524,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.reactive,ControllerEndpointHandlerMappingTests,secondEndpoint#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
525,spring-boot-actuator,org.springframework.boot.actuate.web.mappings.reactive,HandlerFunctionDescription,getHandlerFunctionClassName#QHandlerFunction,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
526,spring-boot-actuator,org.springframework.boot.actuate.web.trace.reactive,HttpTraceWebFilter,getStartedSessionId#QWebSession,InlineMethod,INLINE_METHOD,1,NA,0
527,spring-boot-actuator,org.springframework.boot.actuate.web.trace.reactive,ServerWebExchangeTraceableRequest,getRemoteAddress#QServerHttpRequest,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE",2,INLINE_METHOD,1
528,spring-boot-actuator,org.springframework.boot.actuate.redis,RedisHealthIndicator,doHealthCheck#QHealth.Builder;QRedisConnection,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
529,spring-boot-actuator,org.springframework.boot.actuate.redis,RedisHealthIndicatorTests,createHealthIndicator#QRedisConnection,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
530,spring-boot-actuator,org.springframework.boot.actuate.redis,RedisReactiveHealthIndicator,getConnection#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
531,spring-boot-actuator,org.springframework.boot.actuate.redis,RedisReactiveHealthIndicatorTests,createHealthIndicator#QReactiveRedisConnection;QReactiveServerCommands,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
532,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.reflect,OperationMethodParameters,getOperationParameters#QParameter;QString,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE",2,INLINE_METHOD,1
533,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.reflect,OperationMethodParametersTests,assertParameters#QStreamQOperationParameter,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",4,"INLINE_METHOD,INLINE_METHOD",2
534,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.reflect,ReflectiveOperationInvoker,resolveArguments#QInvocationContext,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
535,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.reflect,ReflectiveOperationInvoker,validateRequiredParameters#QInvocationContext,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
536,spring-boot-actuator,org.springframework.boot.actuate.security,AbstractAuthenticationAuditListener,getPublisher#,InlineMethod,NA,0,INLINE_METHOD,1
537,spring-boot-actuator,org.springframework.boot.actuate.security,AbstractAuthenticationAuditListener,publish#QAuditEvent,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
538,spring-boot-actuator,org.springframework.boot.actuate.security,AbstractAuthorizationAuditListener,getPublisher#,InlineMethod,NA,0,INLINE_METHOD,1
539,spring-boot-actuator,org.springframework.boot.actuate.security,AbstractAuthorizationAuditListener,publish#QAuditEvent,InlineMethod,"MOVE_AND_INLINE_METHOD,MOVE_AND_INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
540,spring-boot-actuator,org.springframework.boot.actuate.security,AuthenticationAuditListener,onAuthenticationFailureEvent#QAbstractAuthenticationFailureEvent,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
541,spring-boot-actuator,org.springframework.boot.actuate.security,AuthenticationAuditListener,onAuthenticationSuccessEvent#QAuthenticationSuccessEvent,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
542,spring-boot-actuator,org.springframework.boot.actuate.security,AuthenticationAuditListenerTests,handleAuthenticationEvent#QAbstractAuthenticationEvent,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5
543,spring-boot-actuator,org.springframework.boot.actuate.security,AuthorizationAuditListener,onAuthenticationCredentialsNotFoundEvent#QAuthenticationCredentialsNotFoundEvent,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
544,spring-boot-actuator,org.springframework.boot.actuate.security,AuthorizationAuditListener,onAuthorizationFailureEvent#QAuthorizationFailureEvent,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
545,spring-boot-actuator,org.springframework.boot.actuate.security,AuthorizationAuditListenerTests,handleAuthorizationEvent#QAbstractAuthorizationEvent,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
546,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.server,DefaultWebFluxTagsProviderTests,asMap#QIterableQTag,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
547,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.server,MetricsWebFilter,record#QServerWebExchange;J;QThrowable,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
548,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.server,MetricsWebFilterTests,assertMetricsContainsTag#QString;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
549,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.server,WebFluxTags,getPathInfo#QServerWebExchange,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE",3,INLINE_METHOD,1
550,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.server,WebFluxTags,method#QServerWebExchange,InlineMethod,MOVE_AND_INLINE_METHOD,1,"INLINE_METHOD,INLINE_METHOD",2
551,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.server,WebFluxTags,uri#QServerWebExchange,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",8
552,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,AbstractWebMvcEndpointHandlerMapping,createRequestMappingInfo#QWebOperationRequestPredicate;QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
553,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,AbstractWebMvcEndpointHandlerMapping,registerLinksMapping#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
554,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMapping,getEndpointMappedPattern#QExposableControllerEndpoint;QString,InlineMethod,NA,0,INLINE_METHOD,1
555,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMapping,withEndpointMappedPatterns#QExposableControllerEndpoint;QRequestMappingInfo,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
556,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,createMapping#QString;QExposableControllerEndpoint,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
557,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,firstEndpoint#,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
558,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,handlerOf#QObject;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",12,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
559,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,mockEndpoint#QEndpointId;QObject,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
560,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,pathlessEndpoint#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
561,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,request#QString;QString,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",3
562,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,ControllerEndpointHandlerMappingTests,secondEndpoint#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
563,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.servlet,DefaultWebMvcTagsProviderTests,asMap#QIterableQTag,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
564,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,LongTaskTimingHandlerInterceptor,findTimedAnnotations#QAnnotatedElement,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
565,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,LongTaskTimingHandlerInterceptor,getLongTaskTimerSamples#QHttpServletRequest;QObject;QSetQTimed,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
566,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,LongTaskTimingHandlerInterceptor,getTimedAnnotations#QHandlerMethod,InlineMethod,INLINE_METHOD,1,NA,0
567,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,LongTaskTimingHandlerInterceptor,startAndAttachTimingContext#QHttpServletRequest;QObject,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE",2,INLINE_METHOD,1
568,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,LongTaskTimingHandlerInterceptor,stopLongTaskTimers#QLongTaskTimingContext,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
569,spring-boot-actuator,org.springframework.boot.actuate.web.trace.servlet,TraceableHttpServletRequest,appendQueryString#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
570,spring-boot-actuator,org.springframework.boot.actuate.web.trace.servlet,TraceableHttpServletRequest,extractHeaders#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
571,spring-boot-actuator,org.springframework.boot.actuate.web.trace.servlet,TraceableHttpServletRequestTests,validate#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
572,spring-boot-actuator,org.springframework.boot.actuate.web.trace.servlet,TraceableHttpServletResponse,extractHeaders#,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
573,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,WebMvcMetricsFilter,getHandler#QHttpServletRequest,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
574,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,WebMvcMetricsFilter,getTimedAnnotations#QHandlerMethod,InlineMethod,INLINE_METHOD,1,NA,0
575,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,WebMvcMetricsFilter,getTimer#QBuilder;QObject;QHttpServletRequest;QHttpServletResponse;QThrowable,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
576,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,WebMvcMetricsFilter,record#QTimingContext;QHttpServletRequest;QHttpServletResponse;QThrowable,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
577,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.servlet,WebMvcTags,getPathInfo#QHttpServletRequest,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,RENAME_VARIABLE",3,INLINE_METHOD,1
578,spring-boot-actuator,org.springframework.boot.actuate.solr,SolrHealthIndicator,initializeStatusCheck#QStatusCheck,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
579,spring-boot-actuator,org.springframework.boot.actuate.solr,SolrHealthIndicatorTests,assertHealth#QSolrHealthIndicator;QStatus;I;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
580,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,EndpointLinksResolver,collectLinks#QMapQStringQLink;QExposableWebEndpoint;QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
581,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,EndpointLinksResolver,createLink#QString;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
582,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,EndpointLinksResolver,createLink#QString;QWebOperation,InlineMethod,NA,0,INLINE_METHOD,1
583,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,ServletEndpointRegistrarTests,assertBasePath#QString;QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
584,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,ServletEndpointRegistrarTests,mockEndpoint#QEndpointServlet,InlineMethod,"INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE,INLINE_METHOD,RENAME_VARIABLE",8,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4
585,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,WebOperationRequestPredicate,extractCanonicalPath#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
586,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,WebOperationRequestPredicate,extractMatchAllRemainingPathSegmentsVariable#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
587,spring-boot-actuator,org.springframework.boot.actuate.endpoint.web,WebOperationRequestPredicateTests,predicateWithPath#QString,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",11
588,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.amqp,RabbitHealthIndicator,getVersion#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
589,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.amqp,RabbitHealthIndicatorTests,givenTemplateExecutionWillInvokeCallback#,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,"INLINE_METHOD,INLINE_METHOD",2
590,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.jmx.annotation,DiscoveredJmxOperationTests,findMethod#QString,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
591,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.annotation,DiscoveredOperationsFactory,applyAdvisors#QEndpointId;QOperationMethod;QOperationInvoker,InlineMethod,INLINE_METHOD,1,NA,0
592,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,getBlocking#QMethod,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
593,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,getId#QEndpointId;QMethod,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
594,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,addExtensionBean#QEndpointBean;QExtensionBean,InlineMethod,INLINE_METHOD,1,NA,0
595,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isEndpointExposed#QEndpointBean,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,NA,0
596,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isEndpointExposed#QObject,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
597,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isExtensionExposed#QEndpointBean;QExtensionBean,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,NA,0
598,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscovererTests,findTestEndpointMethod#QString;QClass,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,EXTRACT_VARIABLE,EXTRACT_VARIABLE,EXTRACT_VARIABLE",9,"INLINE_METHOD,INLINE_METHOD",2
599,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.jmx.annotation,JmxEndpointDiscovererTests,assertJmxTestEndpoint#QExposableJmxEndpoint,InlineMethod,NA,0,INLINE_METHOD,1
600,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.jmx.annotation,JmxEndpointDiscovererTests,discover#QJmxEndpointDiscoverer,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",4,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",6
601,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.jmx.annotation,JmxEndpointDiscovererTests,getInvoker#QJmxOperation,InlineMethod,NA,0,"INLINE_METHOD,INLINE_METHOD",2
602,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.jmx.annotation,JmxEndpointDiscovererTests,mapOperations#QCollectionQJmxOperation,InlineMethod,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5,"INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD,INLINE_METHOD",5
603,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,consumesRequestBody#QMethod,InlineMethod,"INLINE_METHOD,INLINE_METHOD",2,INLINE_METHOD,1
604,spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,getAllRemainingPathSegmentsParameter#QParameter,InlineMethod,INLINE_METHOD,1,INLINE_METHOD,1
