project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,attributeWithTheSameNameIgnoringChangedType#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsAttributeWithTheSameNameIgnoringChangedType#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsAttributeWithTheSameName#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsAttributeWithTheSameRenamePattern#QUMLAttribute;QRenamePattern,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsOperationWithTheSameSignature#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsOperationWithTheSameSignatureIgnoringChangedTypes#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsOperationWithTheSameName#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,containsOperationWithTheSameRenamePattern#QUMLOperation;QRenamePattern,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,getSourceFile#,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,operationWithTheSameSignature#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAbstractClass,operationWithTheSameSignatureIgnoringChangedTypes#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,isMarkerAnnotation#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,isNormalAnnotation#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,isSingleMemberAnnotation#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,memberValuePairsHashCode#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAnnotation,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,codeRange#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,getJavadoc#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,getLocationInfo#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,getVariableDeclaration#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,setJavadoc#QUMLJavadoc,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,setType#QUMLType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLAttribute,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,addAnnotation#QUMLAnnotation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi,UMLClass,addAnonymousClass#QUMLAnonymousClass,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi,UMLClass,addImplementedInterface#QUMLType,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,containsAnonymousWithSameAttributesAndOperations#QUMLAnonymousClass,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,containsAttribute#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,getAnnotations#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,getImportedTypes#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,getJavadoc#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,getTypeParameters#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,getTypeParameterNames#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,isEnum#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,isInterface#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,isSingleAbstractMethodInterface#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,matchAttribute#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,matchOperation#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,setJavadoc#QUMLJavadoc,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi,UMLClass,setSuperclass#QUMLType,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,setTopLevel#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLClass,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLGeneralization,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLGeneralization,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModel,addClass#QUMLClass,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi,UMLModel,addGeneralization#QUMLGeneralization,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi,UMLModel,getClass#QUMLClass,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModel,matchGeneralization#QUMLGeneralization,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModel,matchRealization#QUMLRealization,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,generateJavadoc#QBodyDeclaration,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,generateLocationInfo#QCompilationUnit;QString;QASTNode;QCodeElementType,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,getAnonymousCodePath#QDefaultMutableTreeNode,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,getAnonymousBinaryName#QDefaultMutableTreeNode,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,insertNode#QAnonymousClassDeclaration;QDefaultMutableTreeNode,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,isParent#QASTNode;QASTNode,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processAnonymousClassDeclarations#QCompilationUnit;QAbstractTypeDeclaration;QString;QString;QString;QUMLClass,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processAnonymousClassDeclaration#QCompilationUnit;QAnonymousClassDeclaration;QString;QString;QString;QString,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processEnumDeclaration#QCompilationUnit;QEnumDeclaration;QString;QString;QListQString,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processFieldDeclaration#QCompilationUnit;QFieldDeclaration;Z;QString,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processMethodDeclaration#QCompilationUnit;QMethodDeclaration;QString;Z;QString,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLModelASTReader,processModifiers#QCompilationUnit;QString;QAbstractTypeDeclaration;QUMLClass,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,codeRange#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,getAllLambdas#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,getJavadoc#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,getLocationInfo#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,getVariableDeclarationsInScope#QLocationInfo,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,isClone#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,isCompareTo#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,isFinal#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,isHashCode#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,isToString#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,setBody#QOperationBody,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,statementCount#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLOperation,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLParameter,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLParameter,getAnnotations#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLParameter,getVariableDeclaration#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLParameter,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLParameter,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLRealization,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLRealization,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLType,getAnnotations#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,UMLTypeParameter,addTypeBound#QUMLType,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,WildcardType,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,WildcardType,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,WildcardType,toQualifiedString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi,WildcardType,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,GaePendingResult,cancel#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,GaePendingResult,shouldRetry#QHTTPResponse,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,cancel#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,onFailure#QCall;QIOException,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,onResponse#QCall;QResponse,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,OkHttpPendingResult,shouldRetry#QResponse,MoveMethod,"ADD_PARAMETER,PULL_UP_METHOD",-2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,awaitTermination#J;QTimeUnit,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,execute#QRunnable,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,invokeAll#QCollection+QCallableQT,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,invokeAll#QCollection+QCallableQT;J;QTimeUnit,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,invokeAny#QCollection+QCallableQT,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,invokeAny#QCollection+QCallableQT;J;QTimeUnit,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,isShutdown#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,isTerminated#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,run#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,setQueriesPerSecond#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,shutdown#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,shutdownNow#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,submit#QCallableQT,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,submit#QRunnable,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal,RateLimitExecutorService,submit#QRunnable;QT,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps,DirectionsApiRequest,mode#QTravelMode,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DirectionsApiRequest,trafficModel#QTrafficModel,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DirectionsApiRequest,transitRoutingPreference#QTransitRoutingPreference,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,avoid#QRouteRestriction,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,mode#QTravelMode,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,trafficModel#QTrafficModel,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,transitRoutingPreference#QTransitRoutingPreference,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,DistanceMatrixApiRequest,units#QUnit,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,fields#QFieldMask,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,input#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,inputType#QInputType,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,locationBias#QLocationBias,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,FindPlaceFromTextRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,GaeRequestHandler,handle#QString;QString;QString;QString;QClassQR;QFieldNamingPolicy;J;QInteger;QExceptionsAllowedToRetry;QRequestMetrics,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps,GaeRequestHandler,handlePost#QString;QString;QString;QString;QString;QClassQR;QFieldNamingPolicy;J;QInteger;QExceptionsAllowedToRetry;QRequestMetrics,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps,GeoApiContext,checkContext#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeoApiContext,clearExperienceId#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeoApiContext,get#QApiConfig;QClass+QR;QMapQStringQListQString,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeoApiContext,get#QApiConfig;QClass+QR;QString,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeoApiContext,getExperienceId#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
google-maps-services-java,com.google.maps,GeoApiContext,getWithPath#QClassQR;QFieldNamingPolicy;QString;QString;Z;QString;QRequestMetrics,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeoApiContext,setExperienceId#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeoApiContext,shutdown#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,address#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,bounds#QLatLng;QLatLng,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,components#QComponentFilter,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,locationType#QLocationType,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,place#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,region#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,resultType#QAddressType,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeocodingApiRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,AddCellTower#QCellTower,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
google-maps-services-java,com.google.maps,GeolocationApiRequest,AddWifiAccessPoint#QWifiAccessPoint,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
google-maps-services-java,com.google.maps,GeolocationApiRequest,Carrier#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
google-maps-services-java,com.google.maps,GeolocationApiRequest,CellTowers#QCellTower,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,ConsiderIp#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,CreatePayload#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,HomeMobileCountryCode#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,HomeMobileNetworkCode#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,Payload#QGeolocationPayload,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
google-maps-services-java,com.google.maps,GeolocationApiRequest,RadioType#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,WifiAccessPoints#QWifiAccessPoint,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,GeolocationApiRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,NearbySearchRequest,keyword#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,NearbySearchRequest,name#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,NearbySearchRequest,openNow#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,NearbySearchRequest,pageToken#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,NearbySearchRequest,radius#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
