project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.condition,ConditionsReportEndpointAutoConfiguration,conditionsReportEndpoint#QConfigurableApplicationContext,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint.condition,OnAvailableEndpointCondition,getExposures#QEnvironment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.context,ShutdownEndpointAutoConfiguration,shutdownEndpoint#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.couchbase,CouchbaseHealthContributorAutoConfiguration,couchbaseHealthContributor#QMapQStringQCluster,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.couchbase,CouchbaseReactiveHealthContributorAutoConfiguration,couchbaseHealthContributor#QMapQStringQCluster,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogMetricsExportAutoConfiguration,datadogConfig#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogMetricsExportAutoConfiguration,datadogMeterRegistry#QDatadogConfig;QClock,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,getApiKey#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,getApplicationKey#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,getHostTag#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,getUri#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,isDescriptions#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,setApiKey#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,setApplicationKey#QString,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,setDescriptions#Z,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,setHostTag#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,DatadogProperties,setUri#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceMetricsExportAutoConfiguration,dynatraceConfig#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceMetricsExportAutoConfiguration,dynatraceMeterRegistry#QDynatraceConfig;QClock,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,getApiToken#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,getDeviceId#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,getGroup#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,getTechnologyType#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,getUri#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,setApiToken#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,setDeviceId#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,setGroup#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,setTechnologyType#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,DynatraceProperties,setUri#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticMetricsExportAutoConfiguration,elasticConfig#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticMetricsExportAutoConfiguration,elasticMeterRegistry#QElasticConfig;QClock,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getHost#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getIndex#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getIndexDateFormat#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getIndexDateSeparator#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getPassword#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getPipeline#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getTimestampFieldName#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,getUserName#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,isAutoCreateIndex#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setAutoCreateIndex#Z,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setHost#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setIndex#QString,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setIndexDateFormat#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setIndexDateSeparator#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setPassword#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setPipeline#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setTimestampFieldName#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,ElasticProperties,setUserName#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.elasticsearch,ElasticSearchReactiveHealthContributorAutoConfiguration,elasticsearchHealthContributor#QMapQStringQReactiveElasticsearchClient,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.elasticsearch,ElasticSearchRestHealthContributorAutoConfiguration,elasticsearchHealthContributor#QMapQStringQRestHighLevelClient,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint,EndpointAutoConfiguration,createConversionService#QListQConverter;QListQGenericConverter,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint,EndpointAutoConfiguration,endpointCachingOperationInvokerAdvisor#QEnvironment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint,EndpointAutoConfiguration,endpointOperationParameterMapper#QObjectProviderQConverter;QObjectProviderQGenericConverter,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.env,EnvironmentEndpointAutoConfiguration,environmentEndpoint#QEnvironment;QEnvironmentEndpointProperties,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.env,EnvironmentEndpointAutoConfiguration,environmentEndpointWebExtension#QEnvironmentEndpoint,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.env,EnvironmentEndpointProperties,getKeysToSanitize#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.env,EnvironmentEndpointProperties,setKeysToSanitize#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint.expose,IncludeExcludeEndpointFilter,bind#QBinder;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint.expose,IncludeExcludeEndpointFilter,isExcluded#QEndpointId,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint.expose,IncludeExcludeEndpointFilter,isIncluded#QEndpointId,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.endpoint.expose,IncludeExcludeEndpointFilter,match#QEndpointId,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.flyway,FlywayEndpointAutoConfiguration,flywayEndpoint#QApplicationContext,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaMetricsExportAutoConfiguration,gangliaConfig#QGangliaProperties,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaMetricsExportAutoConfiguration,gangliaMeterRegistry#QGangliaConfig;QClock,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getAddressingMode#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getDurationUnits#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getHost#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getPort#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getProtocolVersion#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getRateUnits#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getStep#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,getTimeToLive#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,isEnabled#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setAddressingMode#QGMetric.UDPAddressingMode,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setDurationUnits#QTimeUnit,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setEnabled#Z,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setHost#QString,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setPort#QInteger,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setProtocolVersion#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setRateUnits#QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setStep#QDuration,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,GangliaProperties,setTimeToLive#QInteger,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteMetricsExportAutoConfiguration,graphiteConfig#QGraphiteProperties,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteMetricsExportAutoConfiguration,graphiteMeterRegistry#QGraphiteConfig;QClock,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getDurationUnits#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getGraphiteTagsEnabled#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getHost#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getPort#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getProtocol#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getRateUnits#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getStep#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,getTagsAsPrefix#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,isEnabled#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setDurationUnits#QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setEnabled#Z,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setGraphiteTagsEnabled#QBoolean,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setHost#QString,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setPort#QInteger,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setProtocol#QGraphiteProtocol,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setRateUnits#QTimeUnit,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setStep#QDuration,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,GraphiteProperties,setTagsAsPrefix#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.hazelcast,HazelcastHealthContributorAutoConfiguration,hazelcastHealthContributor#QMapQStringQHazelcastInstance,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AbstractCompositeHealthContributorConfiguration,createContributor#QMapQStringQB,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthContributorRegistry,assertDoesNotClashWithGroup#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthEndpointGroup,getShowResult#QSecurityContext;QShow,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthEndpointGroup,isAuthorized#QSecurityContext,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthEndpointGroup,isSpringSecurityAuthentication#QPrincipal,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthEndpointGroups,createGroups#QMapQStringQGroup;QBeanFactory;QStatusAggregator;QHttpCodeStatusMapper;QShow;QShow;QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthEndpointGroups,getNonQualifiedBean#QListableBeanFactory;QClassQT,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredHealthEndpointGroups,getQualifiedBean#QBeanFactory;QClassQT;QString;QSupplierQT,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,AutoConfiguredReactiveHealthContributorRegistry,assertDoesNotClashWithGroup#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthContributorAutoConfiguration,pingHealthContributor#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointConfiguration,healthContributorRegistry#QApplicationContext;QHealthEndpointGroups,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointConfiguration,healthEndpoint#QHealthContributorRegistry;QHealthEndpointGroups,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointConfiguration,healthEndpointGroups#QApplicationContext;QHealthEndpointProperties,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointConfiguration,healthEndpointGroupsBeanPostProcessor#QObjectProviderQHealthEndpointGroupsPostProcessor,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointConfiguration,healthHttpCodeStatusMapper#QHealthEndpointProperties,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointConfiguration,healthStatusAggregator#QHealthEndpointProperties,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointProperties,getGroup#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointProperties,setShowDetails#QShow,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointReactiveWebExtensionConfiguration,reactiveHealthEndpointWebExtension#QReactiveHealthContributorRegistry;QHealthEndpointGroups,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthEndpointWebExtensionConfiguration,healthEndpointWebExtension#QHealthContributorRegistry;QHealthEndpointGroups,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthProperties,getRoles#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthProperties,getShowComponents#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthProperties,getStatus#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthProperties,setRoles#QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,HealthProperties,setShowComponents#QShow,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,IncludeExcludeGroupMemberPredicate,clean#QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,IncludeExcludeGroupMemberPredicate,clean#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,IncludeExcludeGroupMemberPredicate,isExcluded#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,IncludeExcludeGroupMemberPredicate,isIncluded#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.health,ReactiveHealthEndpointConfiguration,reactiveHealthContributorRegistry#QMapQStringQHealthContributor;QMapQStringQReactiveHealthContributor;QHealthEndpointGroups,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,HumioMetricsExportAutoConfiguration,humioConfig#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,HumioMetricsExportAutoConfiguration,humioMeterRegistry#QHumioConfig;QClock,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,HumioProperties,getApiToken#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,HumioProperties,getTags#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,HumioProperties,getUri#,RenameMethod,RENAME_METHOD,1,NA,0
spring-boot-actuator-autoconfigure,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,HumioProperties,setApiToken#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
